lat,lon,terrane,FeO,TiO2,Al2O3,CaO,MgO,SiO2,K,Th,U,PC1,PC2,PC3,I_FeTi,I_AlCa,I_KREEP,alloy_family,process_route,blend_window,confidence
-86.0,120.0,highlands,5.0629,0.10628,25.1,17.477999999999998,6.3386,45.904,503.68,0.91791,0.24959,-1.935942847414366,-0.06319535345862584,-1.4811626018027593,0.08047150251219094,0.6278052357629976,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-86.0,144.0,highlands,5.8162,0.1383899999999999,24.028,16.317,6.9603,47.533,523.61,0.94607,0.25728,-1.546212383130329,0.060751704110292314,-1.3424965503685764,0.09474123773931535,0.5807099732658426,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-86.0,168.0,highlands,4.9562,0.5185000000000001,28.345,14.676,8.8508,42.961,414.08,0.74896,0.20347,-0.7149426577412757,0.991361199909895,0.2478276231995722,0.09411273286166202,0.6332593707642307,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-84.0,-171.0,highlands,6.8914,0.2596,23.354,13.295000000000002,8.6651,46.869,423.09,0.95495,0.2597,-0.7711195720151719,0.5986868790222711,-0.7705388440618428,0.1195066493396064,0.5273008499159426,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-84.0,-153.0,highlands,6.3511,0.38415,25.051,13.486999999999998,7.994999999999999,46.281,318.95,1.0305,0.28032,-0.674137928289881,0.6449563490042504,-0.23893932248920985,0.11510241199293973,0.5596555254569532,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-84.0,-135.0,highlands,5.9547,0.41091,24.08,17.013,8.1212,44.578,594.61,1.0101,0.27475,-0.6393054746540884,0.47966961600426716,-0.309643591274377,0.10512761915440022,0.6158746680956152,0.003972360458828206,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-84.0,-117.0,highlands,6.2339,0.1242,26.266,15.692999999999998,7.301399999999999,43.946000000000005,527.86,1.0093,0.27454,-1.4376942659998646,0.18192912174646367,-1.4305391364776898,0.10151664341587224,0.627222080439314,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-84.0,-99.0,highlands,5.0342,0.1996599999999999,28.095,15.495,4.2581,45.496,629.08,0.91968,0.25007,-1.528057207093138,-0.41920353165597485,-0.6761928696813154,0.08133579254334959,0.642456333994028,0.00325357017802258,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-84.0,-81.0,highlands,5.2357000000000005,0.2971,27.629,15.366,8.5963,41.005,364.1,0.78471,0.21323,-1.0367039973788528,0.8174246051589094,-0.3359993354324934,0.09232886945692101,0.61867717784101,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-84.0,-63.0,highlands,5.1022,0.069262,24.981,15.416,7.0893,45.846,399.9,0.87747,0.23855,-2.163655714533972,0.13382621298800376,-1.876191526312286,0.0815131108920382,0.5932159570963869,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-84.0,-45.0,highlands,4.6495,0.092264,30.187,14.012,9.9497,40.313,357.32,0.85126,0.23139,-1.845179616567567,0.959800655624642,-1.438822910559668,0.07480181682654045,0.628522219959746,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-84.0,-27.0,highlands,4.9493,0.50139,24.647,18.176,6.316199999999999,45.597,450.26,0.72347,0.19651,-0.9900805821886215,0.24742745776175742,0.14955745088905303,0.09300705835661839,0.6349111482456467,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-84.0,-9.0,highlands,4.3031,0.50139,27.787,16.238,6.0019,45.332,475.21,0.72644,0.19732,-1.0975578188342816,0.3569419363477775,0.3233634426550557,0.0810124979740449,0.6512739715807041,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-84.0,9.0,highlands,4.5748,0.07613,24.705,16.403000000000002,7.3706,44.928,352.51,0.75688,0.20563,-2.2641139653353193,0.24914401309506487,-1.7090337769428552,0.07330861487605896,0.6123512184811624,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-84.0,27.0,highlands,4.7529,0.0628949999999999,28.545,16.706,6.271400000000001,43.053,363.99,0.59735,0.16208,-2.4497168921545502,0.026843427995559582,-1.7766652242312193,0.07646558870343376,0.669683724811249,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-84.0,45.0,highlands,4.5361,0.50139,31.037,13.41,6.7736,43.02,389.57,0.66822,0.18142,-0.9212584796650553,0.7453436048321609,0.4290737853166836,0.08658935608818746,0.6523592225243334,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-84.0,63.0,highlands,4.7784,0.22364,24.424,15.891,8.1593,45.061,251.38,0.6834,0.18557,-1.5044178426240657,0.6391069493339109,-0.6097649572856972,0.08354152040826188,0.5989556391580475,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-84.0,81.0,highlands,4.4672,0.1703,28.402,15.682,6.523,43.128,407.67,0.62618,0.16995,-1.754412918391906,0.3396487419891788,-0.742943396445288,0.07420055434856011,0.6516502239797349,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-84.0,99.0,highlands,4.7078,0.34084,26.85,15.948,7.1359,44.422,383.56,0.64571,0.17528,-1.2328139902940134,0.5361151994872628,-0.12641664550503723,0.08448770206632795,0.640115159409926,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-84.0,117.0,highlands,4.8779,0.061647,27.984,17.355999999999998,7.5152,42.835,307.74,0.78374,0.21296,-2.3796668756043053,0.2466043593153016,-1.8882988518015018,0.07880995421377707,0.6703302869603591,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-84.0,135.0,highlands,5.281700000000001,0.063375,28.54,17.636,4.8214,42.099,570.76,0.95656,0.26014,-2.2448774909952927,-0.508272513638133,-1.8910666294326146,0.0819252899261391,0.6771587785991595,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-84.0,153.0,highlands,5.2953,0.076014,27.04,15.859000000000002,8.7981,43.644,411.71,0.94724,0.2576,-1.9613577889002038,0.4775520107308175,-1.8279952409716063,0.08481442567730195,0.6387765065570844,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-84.0,171.0,highlands,5.9441,0.25368,26.262,16.102,8.4193,43.615,347.99,0.91962,0.25005,-1.0795148594998156,0.5964684611752383,-0.6378617712909956,0.1034001733731443,0.6311775236723489,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-82.0,-174.0,highlands,7.6587,0.36339,17.619,18.578,7.5055,47.452,604.14,1.0985,0.29889,-0.48681229893502825,0.007037074133616315,-0.770000393729914,0.1338037186813289,0.5248070084343676,0.010879413445142663,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-82.0,-162.0,highlands,7.1058,0.68552,20.708,16.378,7.0158,45.934000000000005,565.09,0.9714,0.26419,-0.1418222764673529,0.25462879452466597,0.0997197371211527,0.13556226223989787,0.5460183487451914,0.0018343281950733564,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-82.0,-150.0,highlands,6.721299999999999,0.1435499999999999,26.469,14.926,8.7301,43.311,488.46,1.1289,0.3072,-1.1540786684329103,0.48575457173952297,-1.3548610095875737,0.11107376722768966,0.61279973308869,0.0015639524605158828,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-82.0,-138.0,highlands,7.0562,0.00012604,18.778,16.526,8.7477,49.621,534.67,1.0918,0.29707,-5.959363099857139,-1.2130336161224275,-8.832666566130094,0.11181413803167822,0.4914804686321166,0.004213244151977574,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-82.0,-126.0,highlands,5.87,0.1008299999999999,25.429,14.804,9.0882,43.415,389.82,1.0001,0.27204,-1.5843099105888427,0.5687179408616918,-1.6139176371619255,0.09611466670112702,0.5965413449473127,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-82.0,-114.0,highlands,5.2383,0.13442,27.757,16.134,5.5077,43.597,503.94,0.84604,0.22997,-1.7305751430571203,-0.1060919781203646,-1.1171853147468291,0.08481311636142232,0.6532632662837945,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-82.0,-102.0,highlands,4.73,0.022733,26.277,14.303,8.5913,44.532,361.2,1.0141,0.27585,-2.863227511597216,0.3223192389051341,-2.976350748431423,0.0733198843093033,0.6043536099590324,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-82.0,-90.0,highlands,5.0417,0.0307849999999999,27.121,15.589,6.4417,44.732,501.98,0.69279,0.18813,-2.7501476093215738,-0.14289591938506138,-2.6344055097733152,0.0783686275090177,0.6358200405651031,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-82.0,-78.0,highlands,4.6107000000000005,0.3947299999999999,23.857,15.172,4.6688,48.314,593.62,0.65185,0.17696,-1.1987712336062268,-0.15951254938415646,-0.0017969979976831644,0.08162169605252964,0.5536046758304791,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-82.0,-66.0,highlands,4.6489,0.074385,24.192,15.897,6.8569,46.764,449.21,0.80311,0.21825,-2.2409546828384777,0.08885645118721043,-1.7821254617452449,0.07309456514120552,0.5823337444012379,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-82.0,-54.0,highlands,5.0272,0.27588,27.109,15.56,4.2757000000000005,45.713,551.42,0.63749,0.17303,-1.4073291719190084,-0.32621566626951654,-0.2945234101720893,0.08579114573554625,0.6274871644844106,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-82.0,-42.0,highlands,4.8571,0.092419,26.869,16.282,6.4951,44.092,540.05,0.87884,0.23892,-1.988273338820576,0.05798186913225718,-1.54699542635455,0.07593523219064807,0.6466396217393925,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-82.0,-30.0,highlands,5.2153,0.50139,24.731,18.048,4.2694,46.209,515.6,0.80897,0.21985,-1.0229739553637132,-0.37192049745327044,0.19319569402008904,0.09660509007780207,0.6292653900680025,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-82.0,-18.0,highlands,4.8548,0.50139,26.143,16.642000000000003,4.5828,45.344,508.23,0.83714,0.22754,-1.017349416560769,-0.14460376611383688,0.26801525732461334,0.09011570555924833,0.6338338182357092,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-82.0,-6.0,highlands,4.9262,0.50139,23.577,16.101,10.712000000000002,43.7,318.75,0.74208,0.20159,-0.7504559180828427,1.1562748223834904,0.07713308966376188,0.09433824840809389,0.5928371381142173,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-82.0,6.0,highlands,4.5915,0.41187,30.899,15.235,2.7877,43.81,369.66,0.59521,0.16149,-1.4610525364359184,-0.6802442803676795,0.44901692721912884,0.08512669209469706,0.686034695385894,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-82.0,18.0,highlands,4.5912,0.50139,26.881,15.801000000000002,7.0962,44.633,268.88,0.64079,0.17393,-1.061019830047352,0.6537247717912015,0.3287668385248165,0.0893384364060222,0.6365362113881174,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-82.0,30.0,highlands,3.7274,0.43571,27.869,13.581,9.4106,43.236,287.1,0.35468,0.095826,-1.209735887247453,1.292188082729186,0.3281065093930639,0.07231945184237275,0.6108108201542751,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-82.0,42.0,highlands,4.505,0.32934,25.435,15.402,6.7914,43.44,248.75,0.6818,0.18513,-1.3188102252634095,0.5415204206692904,-0.08530848407145712,0.08218358067078442,0.6064863746775248,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-82.0,54.0,highlands,3.7823,0.034941,28.496,13.103000000000002,7.536,44.459,312.09,0.65913,0.17894,-2.915757035432719,0.45212434273779717,-2.2397712614399983,0.058551254974165995,0.6177608488489589,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-82.0,66.0,highlands,4.9249,0.37276,23.91,16.543,4.5378,46.344,388.34,0.8225,0.22354,-1.2651664106720542,-0.22714627122654035,-0.0427287276775683,0.08878984823404715,0.5919684934567506,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-82.0,78.0,highlands,4.8142,0.21408,24.945,16.220000000000002,7.4656,45.989,243.99,0.63764,0.17308,-1.6113351320577898,0.4799047841911673,-0.6268182190965199,0.08412659987654568,0.6045624818226265,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-82.0,90.0,highlands,4.7024,0.23342,25.628,15.756999999999998,7.4584,44.402,267.39,0.76403,0.20758,-1.490182688060576,0.5473415816620208,-0.5181676210246147,0.08200106449620136,0.6194405231005184,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-82.0,102.0,highlands,4.7582,0.19853,25.497,14.681,8.7286,45.222,379.0,0.76562,0.20801,-1.4482088466411085,0.741224930115632,-0.7677408569368541,0.08029991991371434,0.5937252067603649,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-82.0,114.0,highlands,4.8526,0.26456,25.288,18.784,7.8375,41.327000000000005,282.07,0.85664,0.23286,-1.3595778594698926,0.5385663572049472,-0.46812060368484115,0.08522496988090829,0.6424310781777655,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-82.0,126.0,highlands,5.0624,0.50139,26.726,18.389,8.5403,42.557,372.0,0.9897,0.26919,-0.8128241244457627,0.7450058288574833,0.10399998477685415,0.09520746415896134,0.6665730972963192,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-82.0,138.0,highlands,4.2254,0.29637,27.376,15.602,11.008,41.678,303.76,0.81712,0.22207,-1.2258741056368538,1.2687063107076864,-0.28842086291231245,0.07482454169109722,0.6240919248218895,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-82.0,150.0,highlands,6.0793,0.23209,23.643,18.826,6.272,45.174,483.47,0.94047,0.25575,-1.2386847024537968,-0.06934708756991342,-0.8202224333121593,0.10317800156383522,0.6341494345345481,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-82.0,162.0,highlands,5.9179,0.50139,27.108,16.08,8.2425,44.577,354.22,1.0816,0.29427,-0.623381414152006,0.6855280808080834,0.04680082670973553,0.11054762357244015,0.64477942395591,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-82.0,174.0,highlands,6.5278,0.36357,23.802,16.131,10.043,41.617,413.96,1.1013,0.29966,-0.5251757430615569,0.8498562718637921,-0.45474393625571147,0.11604725474510842,0.5802605711690205,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-80.0,-175.0,highlands,7.3616,0.96948,26.892,12.715000000000002,4.4099,44.363,554.76,1.2812,0.34876,0.14942550143059202,-0.0927398430480036,0.7355790882303848,0.14871885551545486,0.588951776931371,0.016427574228152733,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-80.0,-165.0,highlands,8.8804,0.16226,18.552,13.843,7.0315,48.405,687.15,1.167,0.3176,-0.6954384137492129,-0.13134913988453492,-1.5993207413335682,0.14772462904347589,0.4543814046919815,0.023678614325680483,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-80.0,-155.0,highlands,8.1781,0.062674,19.158,14.239,10.17,47.183,547.98,1.153,0.31378,-1.3828890904678286,0.3032428852667582,-2.5580430813044495,0.1337167101200911,0.4791589643210895,0.010298874950668141,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-80.0,-145.0,highlands,8.1817,0.50139,26.47,15.845,7.456799999999999,40.425,648.72,1.2967,0.35299,0.0021381737919123223,0.3590278433367924,-0.21600243854398518,0.14653272546556004,0.6050392353950209,0.02572062695246749,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-80.0,-135.0,highlands,7.7033,0.50139,16.317999999999998,20.169,7.614,47.171,590.16,1.3058,0.35548,-0.24136614914730423,0.001294556295869034,-0.5325607581689376,0.13869003902829194,0.5338230341362583,0.020734774516673896,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-80.0,-125.0,highlands,6.8798,0.2156799999999999,26.149,14.934,5.2135,44.851,687.09,1.2002,0.32664,-0.935119388864951,-0.2817958445992108,-0.9107891069875825,0.11335403839702515,0.6101893090823068,0.025098448117754593,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-80.0,-115.0,highlands,5.0439,0.092056,23.781,14.461,10.336,44.078,380.02,0.88107,0.23953,-1.7689702576443238,0.8066644695342222,-1.6707075119887516,0.081484566644414,0.5722651043845547,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-80.0,-105.0,highlands,5.7768,0.045363,21.062,17.758,7.0677,45.755,379.39,0.88623,0.24094,-2.3656087489337074,-0.16231878246948045,-2.4912633195838776,0.09312071226966745,0.5748589328364723,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-80.0,-95.0,highlands,5.4,0.50139,21.797,15.978,6.557499999999999,47.286,423.41,0.79766,0.21676,-0.8034481500818305,0.29298361434248904,0.051100776760824765,0.10124088038060226,0.5447712326209313,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-80.0,-85.0,highlands,4.3919,0.059584,24.298,15.271,6.3532,46.564,458.77,0.65803,0.17864,-2.472249974397634,0.0022516553813863734,-1.92229864547675,0.06833815517197639,0.5753265136755142,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-80.0,-75.0,highlands,4.2386,0.4882799999999999,27.095,13.772,6.1536,46.101,360.5,0.82561,0.22439,-1.0683336270006765,0.5226499977777896,0.3526826088600483,0.08065243320377015,0.5953534962692516,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-80.0,-65.0,highlands,4.9531,0.25893,28.25,14.634,5.8805000000000005,45.316,539.54,0.5417,0.14688,-1.352559730185794,0.20196591200940686,-0.38249911027951583,0.08438375550686347,0.6322069721752647,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-80.0,-55.0,highlands,5.3051,0.50139,26.498,15.173,5.8198,44.777,442.7,0.74837,0.2033,-0.8343724731115078,0.2625999959075822,0.2265295083672094,0.09943503917364759,0.6196989784644507,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-80.0,-45.0,highlands,5.4033,0.5431199999999999,27.557,15.364,4.849,43.268,535.31,0.87209,0.23708,-0.7292123166776027,-0.0011502340825682723,0.32557970851284074,0.10089519591857643,0.6353389706398915,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-80.0,-35.0,highlands,4.5293,0.50139,28.005000000000003,15.165,6.522500000000001,44.838,438.62,0.99851,0.27159,-0.9263313889704612,0.5064025989637644,0.27116060833289785,0.08465631797322004,0.640975620761914,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-80.0,-25.0,highlands,3.8754,0.50139,26.450000000000003,14.249999999999998,8.4857,45.42,222.94,0.79317,0.21554,-1.1151746235540212,1.0566317642182546,0.3790542311475115,0.07655302857246313,0.5990484908673257,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-80.0,-15.0,highlands,4.7999,0.050711,24.217,12.432,9.6618,45.269,235.47,0.93487,0.25422,-2.2514678383481717,0.7504579344317313,-2.146215105691008,0.07751613716360664,0.538431863375334,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-80.0,-5.0,highlands,3.610300000000001,0.40872,32.133,12.63,7.909800000000001,42.316,228.49,0.47587,0.12891,-1.3265300241543094,1.1649588999420983,0.4321108407084204,0.06970058238016369,0.6501537468071782,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-80.0,5.0,highlands,3.98,0.1131,33.314,11.303,6.185700000000001,43.475,376.48,0.4721,0.12788,-2.0706492067040654,0.537681301843414,-0.8814802471499388,0.06447533630001995,0.6549487562467687,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-80.0,15.0,highlands,4.7919,0.50139,26.848,16.664,5.066,42.805,423.93,0.40059,0.10836,-1.085107305438029,0.1066670981874516,0.3803244504891642,0.09164379642456844,0.6424178700039258,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-80.0,25.0,highlands,4.5269,0.28234,28.424,13.158,4.9575000000000005,45.341,268.99,0.59294,0.16087,-1.5125515790207797,0.17037235075139442,-0.06855538024343238,0.08103709433260098,0.6106899304535969,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-80.0,35.0,highlands,4.9110000000000005,0.41037,29.114,15.848999999999998,3.5911,41.493,465.51,0.53729,0.14568,-1.2192208214009166,-0.3791096091571479,0.2898449159614169,0.08971107835622683,0.6518710760851485,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-80.0,45.0,highlands,5.2595,0.50139,20.863,17.137,8.054,45.151,176.17,0.62048,0.16839,-0.9151229292181511,0.654825195221079,0.10518310020585497,0.10272394230446884,0.5666703511583646,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-80.0,55.0,highlands,4.4983,0.31223,26.453,14.014,6.848700000000001,44.871,358.39,0.5327,0.14443,-1.3139747682519547,0.578261428086743,-0.12789783080673664,0.08049452050019719,0.5995826009028595,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-80.0,65.0,highlands,3.7784,0.088506,28.685,14.301,7.846400000000001,42.486,243.3,0.64854,0.17605,-2.321643231871966,0.6863868922690625,-1.2767024178347819,0.061251371108214554,0.6284142950365651,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-80.0,75.0,highlands,4.595,0.33226,27.826,18.78,2.2486,43.342000000000006,338.88,0.5452,0.14784,-1.7915166545185939,-1.1979928611646227,0.20493656437614136,0.08313029771444835,0.6950179065443778,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-80.0,85.0,highlands,5.2534,0.61316,25.581,16.226,5.0309,45.531,301.15,0.73355,0.19926,-0.8845659612663975,0.06682602633567318,0.4926496840974814,0.10423203220795091,0.6174854364173439,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-80.0,95.0,highlands,4.3978,0.041972,29.961,15.398,7.7583,41.832,477.28,0.4435,0.12007,-2.6385981559752945,0.3638328740504645,-2.169856844370989,0.06833928748316441,0.6595414719257499,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-80.0,105.0,highlands,5.2797,0.070038,19.532,18.224,10.326,47.614,306.59,0.5834,0.15827,-2.176404121498319,0.48445400677750866,-2.0926940263115643,0.08703216268588033,0.5455973437257472,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-80.0,115.0,highlands,4.9167000000000005,0.50139,27.243,15.082999999999998,7.0387,44.391000000000005,444.79,0.86461,0.23504,-0.819391340670227,0.5858272699090397,0.21422799991341432,0.09201013245024083,0.6320893029397635,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-80.0,125.0,highlands,5.2343,0.50139,23.788,18.863,7.7196,44.539,323.95,0.73173,0.19876,-0.9198862938226374,0.5256497017129981,0.08985053693234707,0.09985234493992326,0.6418306473208855,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-80.0,135.0,highlands,5.41,0.2688,21.328,17.909,9.3927,46.183,496.9,0.89933,0.24452,-1.0845702695883697,0.58827404947719,-0.765592989417286,0.09230193866788816,0.57780630678913,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-80.0,145.0,highlands,5.521,0.095294,23.018,17.256,9.3822,45.543,473.41,0.85459,0.2323,-1.7767315548313658,0.4415847273343659,-1.766833250090289,0.08899184668519616,0.5968142391110512,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-80.0,155.0,highlands,5.43,0.50139,30.991000000000003,11.73,8.045399999999999,46.999,734.88,0.91554,0.24894,-0.4492445589548879,0.8240611440788952,0.1135617418609221,0.09708640323286559,0.6118975675762328,0.017259462805865933,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-80.0,165.0,highlands,6.4381,0.61956,26.37,19.046,5.8269,41.584,442.63,1.0465,0.28469,-0.4922169776005478,0.08023355593239229,0.2545979301005838,0.12276283471659355,0.6643912434075945,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-80.0,175.0,highlands,7.2982,0.50139,27.416,13.639,8.0716,44.357,632.7,1.172,0.31897,-0.13941186055390653,0.5938788595382826,-0.12887799470731023,0.13126640429183176,0.611537266851843,0.018894002695103967,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-78.0,-175.5,mare,8.6947,0.50989,18.865,16.271,8.0705,45.967,654.07,1.4007,0.38139,0.08462685535585193,0.2244990614799171,-0.49658338141306246,0.15562640405924172,0.5069380311809941,0.03291400297787554,Ni-superalloy / RHEA,DED + hybrid,0.7,medium
-78.0,-166.5,mare,8.1434,0.8124299999999999,23.848,14.228,8.6447,40.619,649.86,1.4556,0.39638,0.5061260100557955,0.7039781839868801,0.1897579967461343,0.15565513016339422,0.5526878287382271,0.03488571342125167,Ni-superalloy / RHEA,DED + hybrid,0.7,medium
-78.0,-157.5,mare,10.027,1.1519,16.069,18.495,7.258299999999999,42.713,570.4,1.3667,0.3721,0.7456925901221201,0.10074476702050662,0.23987881949688375,0.20230870043857793,0.5250812329196805,0.02377081198189933,Ni-superalloy / RHEA,DED + hybrid,0.7,medium
-78.0,-148.5,highlands,6.434900000000001,0.50139,27.966,14.051,9.0898,42.171,574.72,1.3232,0.36023,-0.19942290212146133,0.8555893517066894,-0.07297559129080479,0.11599379412091614,0.6114646996775179,0.02229912707812276,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-78.0,-139.5,highlands,6.2895,0.50139,25.618,15.425,9.9021,43.073,610.22,1.2562,0.34195,-0.24283722243825406,0.8744607489549229,-0.16531181688984692,0.11311583963540331,0.6066385291896661,0.022681101525667366,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-78.0,-130.5,highlands,6.2748,0.20994,21.507,17.533,10.177,42.104,498.88,1.362,0.37084,-0.8640207451873052,0.6395460356886264,-1.1467970021333151,0.10430024091397502,0.573403258071928,0.017002763217476666,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-78.0,-121.5,highlands,5.6098,0.1111,26.07,14.000000000000002,8.613999999999999,45.13,500.21,0.97542,0.26529,-1.5422511978475795,0.5220507349165977,-1.500505450289515,0.09033435234596102,0.5917643206484492,0.0005191461232370159,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-78.0,-112.5,highlands,6.6298,0.50139,23.319000000000003,15.917,7.1822,45.229,603.97,0.98352,0.2675,-0.3981014088647184,0.3162846238491877,-0.13284298598196778,0.12026914130322441,0.5820123827312366,0.010394168231629725,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-78.0,-103.5,highlands,5.289,0.22574,23.882,16.027,7.835699999999999,45.668,357.34,0.89921,0.24448,-1.3161521142062391,0.46639941266987767,-0.7361394550398009,0.09060860560395521,0.5885240084621113,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-78.0,-94.5,highlands,5.1891,0.067304,27.452,17.083000000000002,5.263,44.222,388.83,0.79703,0.21659,-2.345332087302617,-0.32285479844408643,-1.7813165097129644,0.08344211614324913,0.6687632428107086,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
-78.0,-85.5,highlands,4.3747,0.2348799999999999,32.299,13.291,6.4806,40.667,415.94,0.60938,0.16536,-1.433328650561882,0.6045999503819014,-0.269719616554235,0.0746320062289712,0.6503176397445458,0.0,HEA / Ni-superalloy,PM + SLM/DED,0.5,medium
